symbol,zone_source,zone_class,direction,pattern,zone_low,zone_high,zone_strength,confluent,confluent_hourly_pattern,has_divergence,has_htf_momentum,passes_body_filter,passes_gap_filter,touch_number,entry_ts,entry_price,reaction_pattern,reaction_rsi,reaction_vol_ratio,exit_ts,exit_price,exit_reason,gross_pnl_pct,pnl_pct,hold_bars
GODFRYPHLP,5m,continuation,long,RBR,2082.0,2084.1,12.02,False,,False,False,True,True,1,2026-09-01 04:15:00+00:00,2088.6,pin_bar,34.0,2.31,2026-09-01 06:20:00+00:00,2095.75,trailing_stop,0.342,0.042,25
GODFRYPHLP,5m,continuation,long,RBR,2082.0,2084.1,12.02,False,,True,False,True,True,2,2026-09-01 09:15:00+00:00,2083.1,pin_bar,30.9,1.46,2026-09-01 09:30:00+00:00,2077.84,stop_loss,-0.253,-0.552,3
GODFRYPHLP,1h,continuation,long,RBR,1835.63330078125,1858.3333740234375,9.45,False,,False,False,True,True,1,2026-03-30 03:45:00+00:00,1868.9,engulfing,23.0,1.62,2026-03-30 04:00:00+00:00,1942.78,take_profit,3.953,3.702,3
GODFRYPHLP,1h,continuation,short,DBD,2267.666748046875,2277.0,9.0,False,,True,True,True,False,1,2026-04-29 07:50:00+00:00,2251.9,engulfing,67.5,2.66,2026-04-29 08:55:00+00:00,2281.55,stop_loss,-1.317,-1.618,13
GODFRYPHLP,1h,continuation,long,RBR,1978.0,1987.5,130.35,False,,False,False,True,False,1,2026-03-20 09:45:00+00:00,1988.9,pin_bar,31.3,4.47,2026-03-23 03:45:00+00:00,1974.04,stop_loss,-0.747,-1.046,3
GODFRYPHLP,1h,continuation,long,RBR,2336.39990234375,2342.800048828125,19.13,False,,True,False,True,False,1,2026-05-12 09:10:00+00:00,2347.6,pin_bar,33.1,1.35,2026-05-12 09:30:00+00:00,2331.73,stop_loss,-0.676,-0.976,4
GODREJCP,5m,continuation,long,RBR,1062.0,1063.199951171875,23.27,False,,False,False,True,True,1,2026-04-13 08:55:00+00:00,1062.2,pin_bar,33.9,1.41,2026-04-13 09:15:00+00:00,1063.75,trailing_stop,0.146,-0.154,4
GODREJCP,5m,continuation,long,RBR,1140.4000244140625,1141.300048828125,7.66,False,,False,False,True,True,1,2026-04-22 09:35:00+00:00,1139.95,pin_bar,33.4,1.93,2026-04-22 09:45:00+00:00,1141.22,trailing_stop,0.112,-0.188,2
GODREJCP,5m,continuation,short,DBD,1094.449951171875,1095.199951171875,4.88,False,,False,False,True,True,1,2026-04-28 06:45:00+00:00,1092.55,pin_bar,69.2,2.73,2026-04-28 09:05:00+00:00,1097.39,stop_loss,-0.443,-0.743,28
GODREJCP,5m,continuation,long,RBR,1051.300048828125,1052.0999755859375,11.15,False,,False,False,True,True,1,2026-07-15 08:20:00+00:00,1052.6,pin_bar,33.0,6.76,2026-07-16 03:50:00+00:00,1059.41,take_profit,0.646,0.396,21
GODREJPROP,1h,continuation,short,DBD,2149.0,2161.050048828125,6.66,False,,True,True,True,False,1,2026-07-13 09:35:00+00:00,2160.1,pin_bar,67.3,3.9,2026-07-13 09:50:00+00:00,2165.37,stop_loss,-0.244,-0.544,3
GODREJPROP,1h,continuation,short,DBD,2149.0,2161.050048828125,6.66,False,,False,False,True,False,2,2026-07-21 08:05:00+00:00,2148.0,engulfing,68.6,1.61,2026-07-21 09:15:00+00:00,2165.37,stop_loss,-0.809,-1.109,14
GODREJPROP,1h,continuation,short,DBD,2123.449951171875,2131.800048828125,8.92,False,,False,True,True,False,1,2026-07-10 09:20:00+00:00,2126.1,pin_bar,65.0,3.31,2026-07-10 09:30:00+00:00,2136.06,stop_loss,-0.469,-0.769,2
GODREJPROP,1h,continuation,short,DBD,2046.0,2053.699951171875,5.44,False,,False,True,True,False,1,2026-07-06 04:20:00+00:00,2033.0,pin_bar,71.5,2.56,2026-07-07 03:45:00+00:00,2057.81,stop_loss,-1.22,-1.521,68
GODREJPROP,1h,continuation,short,DBD,2101.199951171875,2108.0,8.62,False,,True,False,True,False,1,2026-07-10 04:55:00+00:00,2093.9,pin_bar,81.1,3.15,2026-07-10 07:00:00+00:00,2112.22,stop_loss,-0.875,-1.175,25
GODREJPROP,1h,reversal,short,RBD,2069.800048828125,2075.800048828125,5.12,False,,False,True,True,False,1,2026-07-08 05:20:00+00:00,2070.0,pin_bar,71.7,1.32,2026-07-08 05:40:00+00:00,2064.95,trailing_stop,0.244,-0.056,4
GODREJPROP,1h,continuation,short,DBD,1883.0,1890.800048828125,12.95,False,,False,True,True,False,1,2026-04-29 07:15:00+00:00,1881.9,pin_bar,70.8,1.87,2026-04-29 08:20:00+00:00,1871.6,trailing_stop,0.547,0.248,13
GODREJPROP,1h,continuation,short,DBD,1883.0,1890.800048828125,12.95,False,,False,False,True,False,2,2026-05-04 03:50:00+00:00,1873.7,pin_bar,72.0,5.77,2026-05-04 05:10:00+00:00,1894.58,stop_loss,-1.114,-1.415,16
GODREJPROP,1h,reversal,short,RBD,1879.0999755859375,1884.5,14.56,False,,False,False,True,False,1,2026-04-29 04:30:00+00:00,1866.9,pin_bar,74.3,6.49,2026-04-30 03:45:00+00:00,1824.16,take_profit,2.289,2.04,66
GODREJPROP,1h,reversal,short,RBD,1879.0999755859375,1884.5,14.56,False,,False,False,True,False,2,2026-05-04 03:45:00+00:00,1874.5,engulfing,72.8,1.97,2026-05-04 04:25:00+00:00,1888.27,stop_loss,-0.735,-1.035,8
GODREJPROP,1h,continuation,long,RBR,1758.800048828125,1764.0,18.33,False,,False,True,True,False,1,2026-05-12 04:00:00+00:00,1764.1,pin_bar,15.0,1.63,2026-05-12 06:40:00+00:00,1755.28,stop_loss,-0.5,-0.799,32
GODREJPROP,1h,continuation,long,RBR,1713.800048828125,1721.0,3.07,False,,False,False,True,False,1,2026-06-01 08:45:00+00:00,1724.2,pin_bar,22.8,1.39,2026-06-01 09:50:00+00:00,1710.37,stop_loss,-0.802,-1.101,13
GRASIM,1h,reversal,long,DBR,2607.35009765625,2619.39990234375,8.36,False,,False,False,True,False,1,2026-03-20 09:25:00+00:00,2615.8,pin_bar,27.3,1.74,2026-03-23 03:50:00+00:00,2602.14,stop_loss,-0.522,-0.822,8
GRASIM,1h,continuation,long,RBR,2605.10009765625,2611.89990234375,56.78,False,,False,False,True,False,1,2026-03-20 09:25:00+00:00,2615.8,pin_bar,27.3,1.74,2026-03-23 03:50:00+00:00,2599.89,stop_loss,-0.608,-0.908,8
GRASIM,1h,continuation,short,DBD,2863.5,2870.800048828125,12.94,False,,False,False,True,False,1,2026-05-05 07:55:00+00:00,2870.0,engulfing,67.1,2.24,2026-05-05 08:05:00+00:00,2876.54,stop_loss,-0.228,-0.528,2
GRASIM,1h,continuation,long,RBR,2895.5,2905.0,7.24,False,,False,False,True,False,1,2026-05-18 03:45:00+00:00,2911.0,engulfing,25.3,1.43,2026-05-18 05:55:00+00:00,2928.75,trailing_stop,0.61,0.309,26
HAL,5m,continuation,long,RBR,4549.7,4551.0,10.08,False,,False,True,True,True,1,2025-11-07 04:10:00+00:00,4557.9,pin_bar,33.0,1.36,2025-11-07 04:20:00+00:00,4567.45,trailing_stop,0.21,-0.091,2
HAL,5m,continuation,short,DBD,4539.4,4541.2,5.25,False,,False,True,True,True,1,2026-01-05 07:30:00+00:00,4540.1,pin_bar,67.5,2.89,2026-01-05 07:45:00+00:00,4534.9,trailing_stop,0.115,-0.185,3
HAL,5m,continuation,long,RBR,4602.7998046875,4613.10009765625,5.86,False,,False,False,True,True,1,2026-05-13 09:55:00+00:00,4618.5,engulfing,31.9,1.59,2026-05-14 03:55:00+00:00,4668.31,take_profit,1.079,0.828,3
HAL,5m,continuation,short,DBD,4283.7998046875,4288.2001953125,10.8,True,DBD,False,False,True,True,1,2026-06-03 09:10:00+00:00,4281.8,pin_bar,77.0,1.75,2026-06-03 09:35:00+00:00,4268.4,trailing_stop,0.313,0.013,5
HAL,1h,continuation,long,RBR,4660.0498046875,4675.0,3.64,False,,False,False,True,False,1,2025-07-24 07:45:00+00:00,4673.1,pin_bar,33.1,1.84,2025-07-25 03:45:00+00:00,4650.73,stop_loss,-0.479,-0.778,27
HAL,1h,continuation,long,RBR,4567.14990234375,4578.39990234375,4.94,False,,False,True,True,False,1,2025-07-25 05:10:00+00:00,4590.0,engulfing,26.3,1.36,2025-07-25 09:10:00+00:00,4558.02,stop_loss,-0.697,-0.996,48
HAL,1h,continuation,long,RBR,4512.5,4522.0,9.27,False,,False,True,True,False,1,2025-07-28 07:05:00+00:00,4515.5,pin_bar,33.5,1.33,2025-07-28 07:15:00+00:00,4503.48,stop_loss,-0.266,-0.566,2
HAL,1h,continuation,long,RBR,3809.800048828125,3825.14990234375,6.32,False,,False,False,True,False,1,2026-03-20 07:30:00+00:00,3814.3,engulfing,30.2,1.32,2026-03-20 07:50:00+00:00,3821.8,trailing_stop,0.197,-0.104,4
HAL,1h,continuation,short,DBD,4910.0,4919.39990234375,9.75,False,,False,False,True,False,1,2025-09-19 04:10:00+00:00,4916.6,pin_bar,78.7,1.81,2025-09-19 04:30:00+00:00,4909.3,trailing_stop,0.148,-0.151,4
HAL,1h,continuation,long,RBR,4452.0,4458.0,36.53,False,,False,False,True,False,1,2025-08-25 09:45:00+00:00,4456.5,pin_bar,26.2,3.5,2025-08-26 03:45:00+00:00,4443.1,stop_loss,-0.301,-0.601,3
HAL,1h,continuation,long,RBR,4741.0,4751.5,3.7,False,,False,True,True,False,1,2025-10-28 03:50:00+00:00,4752.0,pin_bar,35.0,2.14,2025-10-28 04:20:00+00:00,4731.52,stop_loss,-0.431,-0.731,6
HAL,1h,continuation,long,RBR,4402.0,4410.0,3.22,False,,True,False,True,False,1,2026-01-13 08:45:00+00:00,4414.7,pin_bar,28.1,2.58,2026-01-13 09:40:00+00:00,4457.71,take_profit,0.974,0.724,11
HAL,1h,continuation,long,RBR,4402.0,4410.0,3.22,False,,False,False,True,False,2,2026-01-16 04:10:00+00:00,4417.7,engulfing,26.6,1.45,2026-01-16 08:05:00+00:00,4393.2,stop_loss,-0.555,-0.854,47
HAL,1h,reversal,short,RBD,3945.60009765625,3960.89990234375,11.36,False,,False,True,True,False,1,2026-04-09 03:45:00+00:00,3950.8,pin_bar,79.2,2.0,2026-04-09 03:50:00+00:00,3968.82,stop_loss,-0.456,-0.757,1
HAL,1h,continuation,short,DBD,4493.5,4506.89990234375,8.12,False,,False,False,True,False,1,2026-07-03 04:15:00+00:00,4481.9,engulfing,67.9,3.59,2026-07-06 03:50:00+00:00,4451.75,trailing_stop,0.673,0.373,70
HAL,1h,continuation,short,DBD,4493.5,4506.89990234375,8.12,False,,False,False,True,False,2,2026-07-06 03:55:00+00:00,4484.4,pin_bar,67.6,4.8,2026-07-07 03:50:00+00:00,4421.37,take_profit,1.405,1.156,74
HAVELLS,1h,continuation,short,DBD,1215.699951171875,1219.9000244140625,10.66,False,,False,False,True,True,1,2026-05-15 09:10:00+00:00,1217.4,pin_bar,67.5,2.92,2026-05-15 09:40:00+00:00,1207.52,take_profit,0.812,0.562,6
HAVELLS,1h,continuation,short,DBD,1215.699951171875,1219.9000244140625,10.66,False,,False,False,True,True,2,2026-05-27 03:45:00+00:00,1216.0,pin_bar,78.0,2.43,2026-05-27 04:05:00+00:00,1212.55,trailing_stop,0.284,-0.016,4
HCLTECH,1h,continuation,short,DBD,1470.0,1473.5999755859375,27.91,False,,False,False,True,False,1,2026-04-15 03:45:00+00:00,1470.9,engulfing,90.8,1.51,2026-04-15 04:00:00+00:00,1459.61,take_profit,0.768,0.518,3
HCLTECH,1h,reversal,short,RBD,1219.0,1224.0,14.21,False,,True,False,True,False,1,2026-07-20 09:30:00+00:00,1221.4,engulfing,65.5,2.34,2026-07-21 03:50:00+00:00,1226.45,stop_loss,-0.413,-0.714,7
HDFCAMC,5m,continuation,long,RBR,2696.7,2700.9,4.62,False,,True,False,True,True,1,2026-07-13 05:20:00+00:00,2703.6,pin_bar,32.5,3.91,2026-07-13 05:40:00+00:00,2691.31,stop_loss,-0.455,-0.754,4
HDFCAMC,5m,continuation,short,DBD,2657.2,2662.1,3.6,False,,False,True,True,True,1,2026-08-25 07:15:00+00:00,2660.4,pin_bar,79.0,2.31,2026-08-25 07:35:00+00:00,2667.42,stop_loss,-0.264,-0.564,4
HDFCAMC,5m,reversal,long,DBR,2471.0,2472.0,8.89,False,,False,False,True,True,1,2026-09-04 08:55:00+00:00,2470.7,pin_bar,33.2,1.88,2026-09-04 09:10:00+00:00,2466.06,stop_loss,-0.188,-0.488,3
HDFCAMC,5m,continuation,long,RBR,2578.0,2579.9,4.26,False,,True,False,True,True,1,2026-08-27 06:20:00+00:00,2586.1,pin_bar,17.7,3.82,2026-08-27 08:05:00+00:00,2572.84,stop_loss,-0.513,-0.812,21
HDFCAMC,5m,continuation,long,RBR,2650.6,2653.0,3.65,False,,False,False,True,True,1,2026-08-26 07:15:00+00:00,2660.5,engulfing,34.1,4.31,2026-08-26 08:20:00+00:00,2670.0,trailing_stop,0.357,0.057,13
HDFCAMC,1h,continuation,long,RBR,2198.574951171875,2208.425048828125,5.35,False,,False,True,True,False,1,2026-03-30 09:50:00+00:00,2207.9,pin_bar,25.3,2.8,2026-04-01 03:45:00+00:00,2235.34,take_profit,1.243,0.993,2
HDFCAMC,1h,continuation,long,RBR,2545.0,2548.39990234375,15.75,False,,False,False,True,False,1,2026-08-04 06:10:00+00:00,2549.9,pin_bar,30.0,4.42,2026-08-04 09:10:00+00:00,2539.91,stop_loss,-0.392,-0.691,36
HDFCAMC,1h,continuation,short,DBD,2442.5,2448.300048828125,4.86,False,,False,False,True,False,1,2026-09-10 06:55:00+00:00,2438.0,pin_bar,67.6,2.08,2026-09-11 03:45:00+00:00,2407.61,take_profit,1.247,0.997,35
HDFCBANK,5m,continuation,long,RBR,757.5999755859375,758.0999755859375,5.88,True,RBR,True,False,True,True,1,2026-05-21 07:10:00+00:00,758.1,pin_bar,34.3,1.91,2026-05-21 07:25:00+00:00,756.08,stop_loss,-0.266,-0.566,3
HDFCBANK,1h,continuation,long,RBR,736.7249755859375,738.1500244140625,14.8,False,,False,True,True,False,1,2026-03-30 08:25:00+00:00,737.15,engulfing,28.4,2.21,2026-03-30 08:35:00+00:00,735.25,stop_loss,-0.258,-0.557,2
HDFCBANK,1h,continuation,short,DBD,777.5,778.75,5.62,False,,True,False,True,False,1,2026-04-30 08:15:00+00:00,777.25,pin_bar,75.1,1.61,2026-04-30 09:35:00+00:00,771.13,take_profit,0.787,0.537,16
HDFCLIFE,5m,continuation,long,RBR,629.75,630.4500122070312,4.64,True,RBR,True,False,True,True,1,2026-03-20 04:10:00+00:00,631.25,pin_bar,34.9,1.35,2026-03-20 04:45:00+00:00,628.49,stop_loss,-0.437,-0.737,7
HDFCLIFE,5m,continuation,long,RBR,584.9500122070312,585.2000122070312,11.52,False,,False,False,True,True,1,2026-05-04 07:35:00+00:00,585.1,pin_bar,29.9,2.75,2026-05-04 07:45:00+00:00,583.78,stop_loss,-0.226,-0.525,2
HDFCLIFE,5m,continuation,long,RBR,605.0,605.4000244140625,7.06,True,DBR,False,False,True,False,1,2026-05-20 06:40:00+00:00,605.95,pin_bar,30.3,1.56,2026-05-20 07:45:00+00:00,607.05,trailing_stop,0.182,-0.119,13
HDFCLIFE,5m,continuation,long,RBR,605.0,605.4000244140625,7.06,True,DBR,False,False,True,False,2,2026-05-29 03:55:00+00:00,606.9,pin_bar,28.5,1.69,2026-05-29 06:25:00+00:00,609.35,trailing_stop,0.404,0.103,30
HDFCLIFE,1h,continuation,long,RBR,625.0,625.7000122070312,44.27,False,,False,False,True,False,1,2026-03-19 03:45:00+00:00,626.45,pin_bar,10.6,2.41,2026-03-19 04:00:00+00:00,628.23,trailing_stop,0.283,-0.017,3
HDFCLIFE,1h,continuation,long,RBR,575.5499877929688,576.7000122070312,12.8,False,,False,True,True,False,1,2026-04-01 08:00:00+00:00,577.45,pin_bar,33.0,2.2,2026-04-01 08:30:00+00:00,574.4,stop_loss,-0.528,-0.828,6
HDFCLIFE,1h,continuation,long,RBR,576.2999877929688,578.0,4.54,False,,False,True,True,False,1,2026-04-01 08:00:00+00:00,577.45,pin_bar,33.0,2.2,2026-04-01 08:20:00+00:00,575.15,stop_loss,-0.399,-0.698,4
HDFCLIFE,1h,continuation,long,RBR,575.5,577.0,13.93,False,,False,True,True,False,1,2026-04-01 08:00:00+00:00,577.45,pin_bar,33.0,2.2,2026-04-01 08:30:00+00:00,574.35,stop_loss,-0.537,-0.837,6
HDFCLIFE,1h,continuation,long,RBR,589.6500244140625,591.5999755859375,42.39,False,,False,True,True,True,1,2026-03-23 09:35:00+00:00,591.6,pin_bar,32.2,2.67,2026-03-24 03:50:00+00:00,597.86,take_profit,1.058,0.808,6
HDFCLIFE,1h,continuation,long,RBR,589.6500244140625,591.5999755859375,42.39,False,,False,False,True,True,2,2026-03-30 08:30:00+00:00,590.2,engulfing,29.3,1.54,2026-03-30 08:40:00+00:00,593.66,take_profit,0.586,0.336,2
HDFCLIFE,1h,continuation,long,RBR,573.1500244140625,574.75,8.34,False,,False,False,True,False,1,2026-06-05 09:40:00+00:00,575.05,pin_bar,26.5,1.45,2026-06-08 03:50:00+00:00,572.0,stop_loss,-0.53,-0.829,5
HEROMOTOCO,5m,continuation,long,RBR,4902.0,4908.0,4.71,False,,False,False,True,True,1,2026-05-20 03:55:00+00:00,4924.5,pin_bar,25.8,1.42,2026-05-20 05:10:00+00:00,4949.0,trailing_stop,0.498,0.197,15
HEROMOTOCO,1h,continuation,long,RBR,4751.85009765625,4766.64990234375,4.28,False,,False,False,True,False,1,2026-06-08 09:40:00+00:00,4775.6,pin_bar,33.8,2.85,2026-06-09 08:05:00+00:00,4842.11,take_profit,1.393,1.142,56
HEROMOTOCO,1h,continuation,short,DBD,5326.0,5350.0,9.51,False,,False,False,True,False,1,2026-04-08 05:50:00+00:00,5318.5,engulfing,67.6,1.46,2026-04-09 03:55:00+00:00,5360.7,stop_loss,-0.793,-1.094,52
HEROMOTOCO,1h,continuation,long,RBR,4964.0,4971.5,5.48,False,,True,False,True,False,1,2026-05-25 08:10:00+00:00,4965.0,pin_bar,31.7,1.48,2026-05-25 08:45:00+00:00,4954.07,stop_loss,-0.22,-0.52,7
HINDALCO,5m,continuation,short,DBD,1054.9000244140625,1055.5,8.29,False,,False,False,True,False,1,2026-05-13 04:00:00+00:00,1052.9,pin_bar,69.9,1.55,2026-05-13 04:25:00+00:00,1057.61,stop_loss,-0.447,-0.748,5
HINDALCO,1h,continuation,long,RBR,1022.2000122070312,1025.300048828125,8.22,False,,True,False,True,False,1,2026-06-11 09:20:00+00:00,1025.1,pin_bar,34.4,1.34,2026-06-12 03:50:00+00:00,1020.16,stop_loss,-0.482,-0.782,9
HINDPETRO,5m,continuation,long,RBR,387.4,387.9,4.54,True,RBR,False,False,True,True,1,2026-07-08 03:55:00+00:00,390.5,engulfing,24.9,5.72,2026-07-08 08:15:00+00:00,392.7,trailing_stop,0.563,0.263,52
HINDPETRO,5m,continuation,long,RBR,393.85,394.15,7.91,False,,False,False,True,True,1,2026-07-20 03:45:00+00:00,395.7,pin_bar,19.4,3.17,2026-07-20 04:00:00+00:00,397.8,trailing_stop,0.531,0.23,3
HINDPETRO,5m,continuation,short,DBD,401.0,401.55,4.5,True,DBD,False,False,True,True,1,2026-07-20 07:35:00+00:00,401.0,pin_bar,69.6,2.7,2026-07-20 07:50:00+00:00,402.35,stop_loss,-0.337,-0.638,3
HINDPETRO,5m,continuation,long,RBR,388.0,388.3,23.31,True,RBR,False,False,True,True,1,2026-08-12 05:35:00+00:00,388.25,pin_bar,30.1,2.27,2026-08-12 05:45:00+00:00,387.22,stop_loss,-0.264,-0.564,2
HINDPETRO,5m,continuation,short,DBD,371.6,371.75,51.96,False,,False,False,True,True,1,2026-08-24 04:00:00+00:00,370.35,engulfing,75.7,2.14,2026-08-24 06:25:00+00:00,369.15,trailing_stop,0.324,0.024,29
HINDPETRO,5m,continuation,short,DBD,371.6,371.75,51.96,False,,False,False,True,True,2,2026-08-24 06:50:00+00:00,371.25,pin_bar,69.0,2.14,2026-08-25 03:45:00+00:00,372.49,stop_loss,-0.335,-0.635,35
HINDPETRO,1h,continuation,long,RBR,324.8666687011719,327.0666809082031,5.07,False,,True,True,True,False,1,2026-03-19 04:30:00+00:00,329.6,engulfing,24.1,3.53,2026-03-19 05:15:00+00:00,332.52,trailing_stop,0.887,0.587,9
HINDPETRO,1h,reversal,long,DBR,329.3666687011719,330.8333435058594,42.36,False,,False,True,True,False,1,2026-03-19 03:45:00+00:00,331.9,pin_bar,9.7,1.37,2026-03-19 04:00:00+00:00,328.71,stop_loss,-0.962,-1.261,3
HINDPETRO,1h,reversal,short,RBD,387.6333312988281,389.8000183105469,51.21,False,,False,True,True,False,1,2026-04-21 08:50:00+00:00,386.8,pin_bar,70.7,2.16,2026-04-22 03:45:00+00:00,379.24,take_profit,1.954,1.705,14
HINDPETRO,1h,reversal,short,RBD,387.6333312988281,389.8000183105469,51.21,False,,False,True,True,False,2,2026-05-06 08:00:00+00:00,386.85,pin_bar,74.6,2.2,2026-05-06 08:10:00+00:00,390.58,stop_loss,-0.964,-1.265,2
HINDPETRO,1h,reversal,short,RBD,387.6333312988281,389.8000183105469,51.21,False,,False,True,True,False,3,2026-05-06 08:15:00+00:00,388.75,pin_bar,72.2,2.02,2026-05-06 08:20:00+00:00,390.58,stop_loss,-0.471,-0.771,1
HINDPETRO,1h,continuation,long,RBR,328.8500061035156,330.45001220703125,5.25,False,,False,True,True,True,1,2026-03-19 03:45:00+00:00,331.9,pin_bar,9.7,1.37,2026-03-19 04:00:00+00:00,328.19,stop_loss,-1.117,-1.416,3
HINDPETRO,1h,continuation,short,DBD,388.1499938964844,389.54998779296875,5.16,False,,False,True,True,False,1,2026-05-06 08:15:00+00:00,388.75,pin_bar,72.2,2.02,2026-05-06 08:20:00+00:00,390.33,stop_loss,-0.406,-0.707,1
HINDPETRO,1h,continuation,long,RBR,329.20001220703125,332.0,5.32,False,,False,True,True,False,1,2026-03-19 03:45:00+00:00,331.9,pin_bar,9.7,1.37,2026-03-19 04:00:00+00:00,328.54,stop_loss,-1.012,-1.311,3
HINDPETRO,1h,continuation,long,RBR,325.5,327.6499938964844,4.71,False,,True,True,True,False,1,2026-03-19 04:30:00+00:00,329.6,engulfing,24.1,3.53,2026-03-19 05:15:00+00:00,332.52,trailing_stop,0.887,0.587,9
HINDPETRO,1h,continuation,short,DBD,408.25,409.29998779296875,13.41,False,,False,False,True,False,1,2026-05-29 03:50:00+00:00,405.85,pin_bar,68.7,2.12,2026-05-29 09:30:00+00:00,397.31,take_profit,2.104,1.854,68
HINDPETRO,1h,continuation,short,DBD,408.25,409.29998779296875,13.41,False,,False,True,True,False,2,2026-06-15 03:55:00+00:00,402.95,pin_bar,81.6,2.51,2026-06-17 03:45:00+00:00,410.12,stop_loss,-1.779,-2.08,148
HINDPETRO,1h,continuation,long,RBR,372.0,373.70001220703125,14.9,False,,True,True,True,True,1,2026-08-14 05:10:00+00:00,372.55,pin_bar,15.0,1.48,2026-08-14 09:35:00+00:00,371.26,stop_loss,-0.347,-0.647,53
HINDUNILVR,5m,continuation,short,DBD,2217.0,2218.199951171875,4.08,False,,False,False,True,True,1,2026-06-18 09:40:00+00:00,2218.7,engulfing,72.6,3.55,2026-06-19 03:50:00+00:00,2210.83,take_profit,0.355,0.105,5
HINDUNILVR,5m,continuation,long,RBR,2192.0,2192.60009765625,7.11,False,,False,False,True,True,1,2026-06-22 07:00:00+00:00,2190.4,pin_bar,30.5,2.67,2026-06-22 07:25:00+00:00,2187.62,stop_loss,-0.127,-0.427,5
HINDUNILVR,1h,continuation,short,DBD,2234.699951171875,2237.89990234375,6.08,False,,False,True,True,False,1,2026-04-17 05:00:00+00:00,2230.0,pin_bar,89.2,8.37,2026-04-17 06:10:00+00:00,2242.38,stop_loss,-0.555,-0.855,14
HINDZINC,5m,reversal,long,DBR,555.6,555.95,6.38,True,RBR,False,False,True,True,1,2026-06-23 03:45:00+00:00,559.5,pin_bar,30.6,2.2,2026-06-23 04:50:00+00:00,554.49,stop_loss,-0.896,-1.195,13
HINDZINC,1h,continuation,long,RBR,484.79998779296875,486.0,5.4,False,,False,True,True,False,1,2026-03-23 03:55:00+00:00,489.05,pin_bar,11.9,1.43,2026-03-23 04:40:00+00:00,492.08,trailing_stop,0.619,0.318,9
HINDZINC,1h,continuation,long,RBR,503.29998779296875,504.75,9.89,False,,True,True,True,False,1,2026-03-19 09:30:00+00:00,505.35,pin_bar,31.5,1.5,2026-03-19 09:55:00+00:00,511.46,take_profit,1.21,0.959,5
HINDZINC,1h,continuation,long,RBR,501.8999938964844,507.20001220703125,10.11,False,,True,True,True,False,1,2026-03-19 09:25:00+00:00,506.4,pin_bar,33.8,1.5,2026-03-20 03:45:00+00:00,517.41,take_profit,2.174,1.923,7
HINDZINC,1h,continuation,long,RBR,484.79998779296875,486.45001220703125,9.67,False,,False,True,True,False,1,2026-03-23 03:55:00+00:00,489.05,pin_bar,11.9,1.43,2026-03-23 04:40:00+00:00,492.08,trailing_stop,0.619,0.318,9
HINDZINC,1h,continuation,short,DBD,603.0999755859375,604.7999877929688,33.38,False,,False,True,True,False,1,2026-08-07 09:20:00+00:00,604.65,pin_bar,66.1,3.41,2026-08-07 09:40:00+00:00,601.93,take_profit,0.45,0.2,4
ICICIBANK,5m,reversal,short,RBD,1391.8,1392.8,5.39,False,,False,False,True,True,1,2025-11-27 09:45:00+00:00,1392.7,pin_bar,65.9,2.21,2025-11-28 03:45:00+00:00,1395.59,stop_loss,-0.207,-0.507,3
ICICIBANK,5m,continuation,short,DBD,1389.8,1390.2,9.49,False,,False,False,True,True,1,2025-12-03 09:30:00+00:00,1389.9,engulfing,68.8,2.33,2025-12-03 09:55:00+00:00,1392.98,stop_loss,-0.222,-0.522,5
ICICIBANK,5m,continuation,long,RBR,1407.0,1408.0,4.95,False,,False,False,True,True,1,2026-01-16 07:20:00+00:00,1408.4,pin_bar,32.3,1.92,2026-01-16 07:30:00+00:00,1404.19,stop_loss,-0.299,-0.599,2
ICICIBANK,1h,reversal,short,RBD,1346.300048828125,1349.449951171875,5.58,False,,False,False,True,False,1,2025-11-10 09:15:00+00:00,1348.6,engulfing,65.2,1.66,2025-11-11 03:45:00+00:00,1352.15,stop_loss,-0.263,-0.563,9
ICICIBANK,1h,continuation,short,DBD,1433.5,1437.5,5.38,False,,False,True,True,False,1,2026-01-08 03:45:00+00:00,1437.4,pin_bar,75.3,1.71,2026-01-08 03:50:00+00:00,1431.45,take_profit,0.414,0.164,1
ICICIBANK,1h,continuation,long,RBR,1281.5,1290.300048828125,8.15,False,,False,True,True,False,1,2026-04-28 09:45:00+00:00,1289.7,pin_bar,23.5,2.09,2026-04-29 09:50:00+00:00,1278.94,stop_loss,-0.835,-1.134,76
ICICIGI,5m,continuation,short,DBD,1810.0,1811.3,22.1,False,,False,False,True,True,1,2026-04-13 09:55:00+00:00,1791.0,pin_bar,68.7,3.34,2026-04-15 03:45:00+00:00,1814.92,stop_loss,-1.336,-1.637,1
